Ktedobacter unavailable,Ktedonobacter unavailable
Kytococcus peptidovorans,Kytococcus aerolatus
Labrys monahos,Labrys monachus
Lachnospira multiparis,Lachnospira multipara
Lactobacillus arizonensis,Lactobacillus plantarum
Lactobacillus aviarius,Lactobacillus aviarius
Lactobacillus bavaricus,Lactobacillus sakei
Lactobacillus bobalius,Lactobacillus paralimentarius
Lactobacillus bulgaricus,Lactobacillus delbrueckii
Lactobacillus carnis,Carnobacterium maltaromaticum
Lactobacillus casei,Lactobacillus casei
Lactobacillus casei,Lactobacillus casei
Lactobacillus casei,Lactobacillus rhamnosus
Lactobacillus casei,Lactobacillus paracasei
Lactobacillus catenaforme,Eggerthia catenaformis
Lactobacillus catenaformis,Eggerthia catenaformis
Lactobacillus cellobiosus,Lactobacillus fermentum
Lactobacillus confusa,Weissella confusa
Lactobacillus confusus,Weissella confusa
Lactobacillus coryniformis,Lactobacillus coryniformis
Lactobacillus curvatus,Lactobacillus curvatus
Lactobacillus cypricasei,Lactobacillus acidipiscis
Lactobacillus delbrueckii,Lactobacillus delbrueckii
Lactobacillus divergens,Carnobacterium divergens
Lactobacillus durianis,Lactobacillus vaccinostercus
Lactobacillus ferintoshensis,Lactobacillus parabuchneri
Lactobacillus fructosus,Fructobacillus fructosus
Lactobacillus halotolerans,Weissella halotolerans
Lactobacillus heterohiochii,Lactobacillus fructivorans
Lactobacillus kandleri,Weissella kandleri
Lactobacillus kefir,Lactobacillus kefiri
Lactobacillus kefiranofaciens,Lactobacillus kefiranofaciens
Lactobacillus kefirgranum,Lactobacillus kefiranofaciens
Lactobacillus kimchii,Lactobacillus paralimentarius
Lactobacillus lactis,Lactobacillus delbrueckii
Lactobacillus leichmannii,Lactobacillus delbrueckii
Lactobacillus maltaromicus,Carnobacterium maltaromaticum
Lactobacillus minor,Weissella minor
Lactobacillus minutum,Atopobium minutum
Lactobacillus minutus,Atopobium minutum
Lactobacillus paracasei,Lactobacillus paracasei
Lactobacillus piscicola,Carnobacterium maltaromaticum
Lactobacillus plantarum,Lactobacillus plantarum
Lactobacillus rimae,Lancefieldella rimae
Lactobacillus sake,Lactobacillus sakei
Lactobacillus sakei,Lactobacillus sakei
Lactobacillus salivarius,Lactobacillus salivarius
Lactobacillus salivarius,Lactobacillus salivarius
Lactobacillus sanfrancisco,Lactobacillus sanfranciscensis
Lactobacillus sobrius,Lactobacillus amylovorus
Lactobacillus suntoryeus,Lactobacillus helveticus
Lactobacillus thermotolerans,Lactobacillus ingluviei
Lactobacillus trichodes,Lactobacillus fructivorans
Lactobacillus uli,Olsenella uli
Lactobacillus viridescens,Weissella viridescens
Lactobacillus vitulinus,Kandleria vitulina
Lactobacillus xylosus,Lactococcus lactis
Lactobacillus yamanashiensis,Lactobacillus mali
Lactobacillus yamanashiensis,Lactobacillus mali
Lactobacillus yamanashiensis,Lactobacillus mali
Lactococcus garvieae,Lactococcus garvieae
Lactococcus lactis,Lactococcus lactis
Lactosphaera pasteurii,Trichococcus pasteurii
Lactosphaera unavailable,Trichococcus unavailable
Larkinella roseus,Larkinella rosea
Larson volcanii,Haloferax volcanii
Lechevalieria aerocolonigenes,Lentzea aerocolonigenes
Lechevalieria atacamensis,Lentzea atacamensis
Lechevalieria deserti,Lentzea deserti
Lechevalieria flava,Lentzea flava
Lechevalieria fradiae,Lentzea fradiae
Lechevalieria nigeriaca,Lentzea nigeriaca
Lechevalieria roselyniae,Lentzea roselyniae
Lechevalieria xinjiangensis,Lentzea xinjiangensis
Lechevalieria unavailable,Lentzea unavailable
Legionella bozemanii,Legionella bozemanae
Legionella micdadei,Legionella pittsburghensis
Legionella pneumophila,Legionella pneumophila
Leifsonia aurea,Rhodoglobus aureus
Leifsonia cynodontis,Leifsonia xyli
Leifsonia ginsengi,Herbiconiux ginsengi
Leifsonia kribbensis,Pseudolysinimonas kribbensis
Leifsonia pindariensis,Microterricola pindariensis
Leifsonia xyli,Leifsonia xyli
Lelliottia aquatilis,Lelliottia jeotgali
Leneelle flavescens,Corynebacterium flavescens
Lentzea albidocapillata,Lentzea albidocapillata
Lentzea violacea,Lentzea albidocapillata
Leptospira parva,Turneriella parva
Leucobacter celer,Leucobacter celer
Leucobacter chromiireducens,Leucobacter chromiireducens
Leucobacter musarum,Leucobacter japonicus
Leucobacter musarum,Leucobacter musarum
Leuconostoc amelibiosum,Leuconostoc citreum
Leuconostoc argentinum,Leuconostoc lactis
Leuconostoc cremoris,Leuconostoc mesenteroides
Leuconostoc dextranicum,Leuconostoc mesenteroides
Leuconostoc durionis,Fructobacillus durionis
Leuconostoc ficulneum,Fructobacillus ficulneus
Leuconostoc fructosum,Fructobacillus fructosus
Leuconostoc gasicomitatum,Leuconostoc gelidum
Leuconostoc gelidum,Leuconostoc gelidum
Leuconostoc mesenteroides,Leuconostoc mesenteroides
Leuconostoc mesenteroides,Leuconostoc suionicum
Leuconostoc oeni,Oenococcus oeni
Leuconostoc oenos,Oenococcus oeni
Leuconostoc paramesenteroides,Weissella paramesenteroides
Leuconostoc pseudoficulneum,Fructobacillus pseudoficulneus
Levinea amalonatica,Citrobacter amalonaticus
Levinea malonatica,Citrobacter koseri
Levinea unavailable,Citrobacter unavailable
Libanicoccus massiliensis,Parolsenella massiliensis
Libanicoccus unavailable,Parolsenella unavailable
Listeria denitrificans,Jonesia denitrificans
Listeria fleischmannii,Listeria fleischmannii
Listeria ivanovii,Listeria ivanovii
Listeria murrayi,Listeria grayi
Listonella anguillara,Listonella anguillarum
Listonella damsela,Photobacterium damselae
Listonella damselae,Photobacterium damselae
Loktanella aestuariicola,Limimaricola aestuariicola
Loktanella cinnabarina,Limimaricola cinnabarinus
Loktanella hongkongensis,Limimaricola hongkongensis
Loktanella koreensis,Cognatiyoonia koreensis
Loktanella litorea,Yoonia litorea
Loktanella maricola,Yoonia maricola
Loktanella marina,Flavimaricola marinus
Loktanella maritima,Yoonia maritima
Loktanella pyoseonensis,Limimaricola pyoseonensis
Loktanella rosea,Yoonia rosea
Loktanella sediminilitoris,Yoonia sediminilitoris
Loktanella sediminum,Cognatiyoonia sediminum
Loktanella soesokkakensis,Limimaricola soesokkakensis
Loktanella tamlensis,Yoonia tamlensis
Loktanella variabilis,Limimaricola variabilis
Loktanella vestfoldensis,Yoonia vestfoldensis
Lonsdalea quercina,Lonsdalea britannica
Lonsdalea quercina,Lonsdalea iberica
Lonsdalea quercina,Lonsdalea populi
Lonsdalea quercina,Lonsdalea quercina
Lucibacterium harveyi,Vibrio harveyi
Lucibacterium unavailable,Vibrio unavailable
Luteimonas tolerans,Lysobacter tolerans
Lysinibacillus mangiferahumi,Lysinibacillus mangiferihumi
Lysinimicrobium aestuarii,Demequina maris
Lysinimicrobium flavum,Demequina phytophila
Lysinimicrobium gelatinilyticum,Demequina gelatinilytica
Lysinimicrobium iriomotense,Demequina iriomotensis
Lysinimicrobium luteum,Demequina silvatica
Lysinimicrobium mangrovi,Demequina mangrovi
Lysinimicrobium pelophilum,Demequina pelophila
Lysinimicrobium rhizosphaerae,Demequina rhizosphaerae
Lysinimicrobium soli,Demequina soli
Lysinimicrobium subtropicum,Demequina subtropica
Lysinimicrobium unavailable,Demequina unavailable
Lysinimonas kribbensis,Pseudolysinimonas kribbensis
Lysobacter thermophilus,Vulcaniibacterium thermophilum
Macrococcus caseolyticus,Macrococcus caseolyticus
Malacobacter canalis,Malaciobacter canalis
Malacobacter halophilus,Malaciobacter halophilus
Malacobacter marinus,Malaciobacter marinus
Malacobacter molluscorum,Malaciobacter molluscorum
Malacobacter mytili,Malaciobacter mytili
Malacobacter pacificus,Malaciobacter pacificus
Malacobacter unavailable,Malaciobacter unavailable
Mameliella atlantica,Mameliella alba
Mameliella phaeodactyli,Mameliella alba
Maribaculum marinum,Henriciella aquimarina
Maribaculum unavailable,Henriciella unavailable
Marichromatium fluminis,Phaeochromatium fluminis
Maricoccus atlantica,Oceanococcus atlanticus
Maricoccus unavailable,Oceanococcus unavailable
Marinibacillus campisalis,Jeotgalibacillus campisalis
Marinibacillus marinus,Jeotgalibacillus marinus
Marinibacillus unavailable,Jeotgalibacillus unavailable
Marinicaulis aureum,Marinicaulis aureus
Marinicola seohaensis,Roseivirga ehrenbergii
Marinicola unavailable,Roseivirga unavailable
Marinilabilia agarovorans,Marinilabilia salmonicolor
Marinobacter aquaeolei,Marinobacter hydrocarbonoclasticus
Marinococcus albus,Salimicrobium album
Marinococcus hispanicus,Salinicoccus hispanicus
Marinomonas aquamarina,Marinomonas aquimarina
Marinomonas basaltis,Marinomonas communis
Marinomonas vaga,Oceanospirillum vagum
Megamonas hypermegas,Megamonas hypermegale
Meganema unavailable,Neomegalonema unavailable
Meiothermus chliarophilus,Calidithermus chliarophilus
Meiothermus roseus,Calidithermus roseus
Meiothermus terrae,Calidithermus terrae
Meiothermus timidus,Calidithermus timidus
Melisococcus plutonis,Melissococcus plutonius
Melisococcus plutonius,Melissococcus plutonius
Melisococcus unavailable,Melissococcus unavailable
Melissococcus pluton,Melissococcus plutonius
Melitea salexigens,Spongiibacter marinus
Melitea unavailable,Spongiibacter unavailable
Mesomycoplasma molaris,Mesomycoplasma molare
Mesoplasma pleciae,Acholeplasma pleciae
Metalliresistens unavailable,Rhodopseudomonas unavailable
Metascardovia criceti,Alloscardovia criceti
Metascardovia unavailable,Alloscardovia unavailable
Methanobacterium arbophilicum,Methanobrevibacter arboriphilus
Methanobacterium defluvii,Methanothermobacter defluvii
Methanobacterium mobile,Methanomicrobium mobile
Methanobacterium ruminantium,Methanobrevibacter ruminantium
Methanobacterium thermalcaliphilum,Methanothermobacter thermautotrophicus
Methanobacterium thermautotrophicum,Methanothermobacter thermautotrophicus
Methanobacterium thermoaggregans,Methanobacterium thermaggregans
Methanobacterium thermoalcaliphilum,Methanothermobacter thermautotrophicus
Methanobacterium thermoalkaliphilum,Methanothermobacter thermautotrophicus
Methanobacterium thermoautotrophicum,Methanothermobacter thermautotrophicus
Methanobacterium thermoflexum,Methanothermobacter thermoflexus
Methanobacterium thermoformicicum,Methanothermobacter thermautotrophicus
Methanobacterium thermophilum,Methanothermobacter thermophilus
Methanobacterium wolfei,Methanothermobacter wolfei
Methanobrevibacter arboriphilicus,Methanobrevibacter arboriphilus
Methanococcus deltae,Methanococcus maripaludis
Methanococcus fervens,Methanocaldococcus fervens
Methanococcus frisius,Methanosarcina mazei
Methanococcus halophilus,Methanohalophilus halophilus
Methanococcus igneus,Methanotorris igneus
Methanococcus infernus,Methanocaldococcus infernus
Methanococcus jannaschii,Methanocaldococcus jannaschii
Methanococcus mazei,Methanosarcina mazei
Methanococcus thermolithotrophicus,Methanothermococcus thermolithotrophicus
Methanococcus vulcanius,Methanocaldococcus vulcanius
Methanocorpusculum parvum,Methanocorpusculum aggregans
Methanoculleus oldenburgensis,Methanoculleus bourgensis
Methanoculleus olentangyi,Methanoculleus bourgensis
Methanogenicum olentangyi,Methanoculleus bourgensis
Methanogenium aggregans,Methanocorpusculum aggregans
Methanogenium bourgense,Methanoculleus bourgensis
Methanogenium frittonii,Methanoculleus thermophilus
Methanogenium liminatans,Methanofollis liminatans
Methanogenium marisnigri,Methanoculleus marisnigri
Methanogenium olentangyi,Methanoculleus bourgensis
Methanogenium tatii,Methanofollis tationis
Methanogenium tationis,Methanofollis tationis
Methanogenium thermophilicum,Methanoculleus thermophilus
Methanohalobium evestigatus,Methanohalobium evestigatum
Methanohalophilus zhilinae,Methanosalsum zhilinae
Methanolobus siciliae,Methanosarcina siciliae
Methanomicrobium paynteri,Methanolacinia paynteri
Methanomicrococcus unavailable,Methanimicrococcus unavailable
Methanoplanus petrolearius,Methanolacinia petrolearia
Methanosaeta unavailable,Methanothrix unavailable
Methanosarcina frisia,Methanosarcina mazei
Methanospirillum hungatii,Methanospirillum hungatei
Methanothermobacter thermoautotrophicus,Methanothermobacter thermautotrophicus
Methanothrix concilii,Methanothrix soehngenii
Methanothrix thermoacetophilia,Methanothrix thermoacetophila
Methylibium aquaticum,Piscinibacter aquaticus
Methylibium fulvum,Rhizobacter fulvus
Methylibium subsaxonicum,Rivibacter subsaxonicus
Methylobacter agilis,Methylomicrobium agile
Methylobacter albus,Methylomicrobium album
Methylobacter pelagicus,Methylomicrobium pelagicum
Methylobacterium aminovorans,Methylorubrum aminovorans
Methylobacterium chloromethanicum,Methylorubrum extorquens
Methylobacterium dichloromethanicum,Methylorubrum extorquens
Methylobacterium extorquens,Methylorubrum extorquens
Methylobacterium lusitanum,Methylorubrum rhodesianum
Methylobacterium podarium,Methylorubrum podarium
Methylobacterium populi,Methylorubrum populi
Methylobacterium pseudosasae,Methylorubrum pseudosasae
Methylobacterium rhodesianum,Methylorubrum rhodesianum
Methylobacterium rhodinum,Methylorubrum rhodinum
Methylobacterium salsuginis,Methylorubrum salsuginis
Methylobacterium suomiense,Methylorubrum suomiense
Methylobacterium thiocyanatum,Methylorubrum thiocyanatum
Methylobacterium zatmanii,Methylorubrum zatmanii
Methylococcus bovis,Methylobacter luteus
Methylococcus chroococcus,Methylobacter whittenburyi
Methylococcus luteus,Methylobacter luteus
Methylococcus vinelandii,Methylobacter whittenburyi
Methylococcus whittenburyi,Methylobacter whittenburyi
Methylomicrobium alcaliphilum,Methylotuvimicrobium alcaliphilum
Methylomicrobium kenyense,Methylotuvimicrobium kenyense
Methylomonas pelagica,Methylomicrobium pelagicum
Methylophaga murata,Methylophaga muralis
Methylophaga thiooxidans,Methylophaga thiooxydans
Methylophilus leisingerii,Methylophilus leisingeri
Methylopila helvetica,Albibacter helveticus
Methylopila henanense,Methylopila henanensis
Methylopila turkiensis,Methylopila turkensis
Methylosarcina lacus,Methylomicrobium lacus
Microbacterium terricolae,Microbacterium terricola
Microbispora aerata,Microbispora rosea
Microbispora amethystogenes,Microbispora rosea
Microbispora bispora,Thermobispora bispora
Microbispora chromogenes,Microbispora rosea
Microbispora diastatica,Microbispora rosea
Microbispora echinospora,Thermomonospora echinospora
Microbispora indica,Microbispora rosea
Microbispora karnatakensis,Microbispora rosea
Microbispora mesophila,Sphaerimonospora mesophila
Microbispora parva,Microbispora rosea
Microbispora rosea,Microbispora rosea
Microbispora thailandensis,Sphaerimonospora thailandensis
Microbispora thermodiastatica,Microbispora rosea
Microbispora thermorosea,Microbispora rosea
Microbispora viridis,Actinomadura rugatobispora
Micrococcus agilis,Arthrobacter agilis
Micrococcus halobius,Nesterenkonia halobia
Micrococcus kristinae,Rothia kristinae
Micrococcus lactis,Neomicrococcus lactis
Micrococcus nishinomiyaensis,Dermacoccus nishinomiyaensis
Micrococcus roseus,Kocuria rosea
Micrococcus sedentarius,Kytococcus sedentarius
Micrococcus varians,Kocuria varians
Microcyclus aquaticus,Ancylobacter aquaticus
Microcyclus unavailable,Ancylobacter unavailable
Microellobosporia cinerea,Streptomyces cinereus
Microellobosporia flavea,Streptomyces flaveus
Microellobosporia grisea,Streptomyces pseudoechinosporeus
Microellobosporia violacea,Streptomyces yerevanensis
Microellobosporia unavailable,Kitasatospora unavailable
Microlunatus spumicolus,Microlunatus spumicola
Micromonas micros,Parvimonas micra
Micromonas unavailable,Parvimonas unavailable
Micromonospora aurantionigra,Micromonospora auratinigra
Micromonospora brunnea,Micromonospora purpureochromogenes
Micromonospora carbonacea,Micromonospora carbonacea
Micromonospora carbonacea,Micromonospora carbonacea
Micromonospora echinospora,Micromonospora pallida
Micromonospora halophytica,Micromonospora halophytica
Micromonospora halophytica,Micromonospora nigra
Micromonospora panzhihuaensis,Micromonospora haikouensis
Micropolyspora angiospora,Nonomuraea angiospora
Micropolyspora brevicatena,Nocardia brevicatena
Micropolyspora faeni,Saccharopolyspora rectivirgula
Micropolyspora rectivirgula,Saccharopolyspora rectivirgula
Micropolyspora unavailable,Nocardia unavailable
Microsphaera unavailable,Nakamurella unavailable
Microtetraspora africana,Nonomuraea africana
Microtetraspora angiospora,Nonomuraea angiospora
Microtetraspora fastidiosa,Nonomuraea fastidiosa
Microtetraspora ferruginea,Nonomuraea ferruginea
Microtetraspora flexuosa,Thermopolyspora flexuosa
Microtetraspora helvata,Nonomuraea helvata
Microtetraspora polychroma,Nonomuraea polychroma
Microtetraspora pusilla,Nonomuraea pusilla
Microtetraspora recticatena,Nonomuraea recticatena
Microtetraspora roseola,Nonomuraea roseola
Microtetraspora roseoviolacea,Nonomuraea roseoviolacea
Microtetraspora rubra,Nonomuraea rubra
Microtetraspora salmonea,Nonomuraea salmonea
Microtetraspora spiralis,Nonomuraea spiralis
Microtetraspora turkmeniaca,Nonomuraea turkmeniaca
Microtetraspora viridis,Actinomadura viridis
Mitsuokella dentalis,Prevotella dentalis
Mitsuokella multiacidus,Mitsuokella multacida
Mobiluncus curtisii,Mobiluncus curtisii
Mobiluncus curtisii,Mobiluncus holmesii
Monashia flava,Intrasporangium flavum
Monashia unavailable,Intrasporangium unavailable
Moraxella anatipestifer,Riemerella anatipestifer
Moraxella phenylpyruvica,Psychrobacter phenylpyruvicus
Moraxella urethralis,Oligella urethralis
Morganella morganii,Morganella morganii
Mycobacterium abscessus,Mycobacterium abscessus
Mycobacterium avium,Mycobacterium avium
Mycobacterium bolletii,Mycobacterium abscessus
Mycobacterium bouchedurhonense,Mycobacterium avium
Mycobacterium bovis,Mycobacterium africanum
Mycobacterium bovis,Mycobacterium africanum
Mycobacterium bovis,Mycobacterium africanum
Mycobacterium caprae,Mycobacterium africanum
Mycobacterium chelonae,Mycobacterium abscessus
Mycobacterium chelonae,Mycobacterium chelonae
Mycobacterium chelonei,Mycobacterium abscessus
Mycobacterium chelonei,Mycobacterium chelonae
Mycobacterium chelonei,Mycobacterium chelonae
Mycobacterium chimaera,Mycobacterium intracellulare
Mycobacterium fortuitum,Mycobacterium fortuitum
Mycobacterium intracellulare,Mycobacterium intracellulare
Mycobacterium intracellulare,Mycobacterium intracellulare
Mycobacterium massiliense,Mycobacterium abscessus
Mycobacterium microti,Mycobacterium africanum
Mycobacterium paraintracellulare,Mycobacterium intracellulare
Mycobacterium paratuberculosis,Mycobacterium avium
Mycobacterium pinnipedii,Mycobacterium africanum
Mycobacterium tuberculosis,Mycobacterium africanum
Mycobacterium tuberculosis,Mycobacterium africanum
Mycobacterium tuberculosis,Mycobacterium africanum
Mycobacterium vanbaalenii,Mycobacterium austroafricanum
Mycobacterium yongonense,Mycobacterium intracellulare
Mycobacteroides abscessus,Mycobacterium abscessus
Mycobacteroides abscessus,Mycobacterium abscessus
Mycobacteroides abscessus,Mycobacterium abscessus
Mycobacteroides abscessus,Mycobacterium abscessus
Mycobacteroides chelonae,Mycobacterium chelonae
Mycobacteroides franklinii,Mycobacterium franklinii
Mycobacteroides immunogenum,Mycobacterium immunogenum
Mycobacteroides salmoniphilum,Mycobacterium salmoniphilum
Mycobacteroides saopaulense,Mycobacterium saopaulense
Mycobacteroides unavailable,Mycobacterium unavailable
Mycolicibacillus koreensis,Mycobacterium koreense
Mycolicibacillus parakoreensis,Mycobacterium parakoreense
Mycolicibacillus trivialis,Mycobacterium triviale
Mycolicibacillus unavailable,Mycobacterium unavailable
Mycolicibacter algericus,Mycobacterium algericum
Mycolicibacter arupensis,Mycobacterium arupense
Mycolicibacter engbaekii,Mycobacterium engbaekii
Mycolicibacter heraklionensis,Mycobacterium heraklionense
Mycolicibacter hiberniae,Mycobacterium hiberniae
Mycolicibacter kumamotonensis,Mycobacterium kumamotonense
Mycolicibacter longobardus,Mycobacterium longobardum
Mycolicibacter minnesotensis,Mycobacterium minnesotense
Mycolicibacter nonchromogenicus,Mycobacterium nonchromogenicum
Mycolicibacter paraterrae,Mycobacterium paraterrae
Mycolicibacter senuensis,Mycobacterium senuense
Mycolicibacter terrae,Mycobacterium terrae
Mycolicibacter unavailable,Mycobacterium unavailable
Mycolicibacterium agri,Mycobacterium agri
Mycolicibacterium aichiense,Mycobacterium aichiense
Mycolicibacterium alvei,Mycobacterium alvei
Mycolicibacterium anyangense,Mycobacterium anyangense
Mycolicibacterium arabiense,Mycobacterium arabiense
Mycolicibacterium arcueilense,Mycobacterium arcueilense
Mycolicibacterium aromaticivorans,Mycobacterium aromaticivorans
Mycolicibacterium aubagnense,Mycobacterium aubagnense
Mycolicibacterium aurum,Mycobacterium aurum
Mycolicibacterium austroafricanum,Mycobacterium austroafricanum
Mycolicibacterium bacteremicum,Mycobacterium bacteremicum
Mycolicibacterium boenickei,Mycobacterium boenickei
Mycolicibacterium brisbanense,Mycobacterium brisbanense
Mycolicibacterium brumae,Mycobacterium brumae
Mycolicibacterium canariasense,Mycobacterium canariasense
Mycolicibacterium celeriflavum,Mycobacterium celeriflavum
Mycolicibacterium chitae,Mycobacterium chitae
Mycolicibacterium chlorophenolicum,Mycobacterium chlorophenolicum
Mycolicibacterium chubuense,Mycobacterium chubuense
Mycolicibacterium conceptionense,Mycobacterium conceptionense
Mycolicibacterium confluentis,Mycobacterium confluentis
Mycolicibacterium cosmeticum,Mycobacterium cosmeticum
Mycolicibacterium crocinum,Mycobacterium crocinum
Mycolicibacterium diernhoferi,Mycobacterium diernhoferi
Mycolicibacterium doricum,Mycobacterium doricum
Mycolicibacterium duvalii,Mycobacterium duvalii
Mycolicibacterium elephantis,Mycobacterium elephantis
Mycolicibacterium fallax,Mycobacterium fallax
Mycolicibacterium farcinogenes,Mycobacterium farcinogenes
Mycolicibacterium flavescens,Mycobacterium flavescens
Mycolicibacterium fluoranthenivorans,Mycobacterium fluoranthenivorans
Mycolicibacterium fortuitum,Mycobacterium fortuitum
Mycolicibacterium fortuitum,Mycobacterium fortuitum
Mycolicibacterium fortuitum,Mycobacterium fortuitum
Mycolicibacterium frederiksbergense,Mycobacterium frederiksbergense
Mycolicibacterium gadium,Mycobacterium gadium
Mycolicibacterium gilvum,Mycobacterium gilvum
Mycolicibacterium hassiacum,Mycobacterium hassiacum
Mycolicibacterium helvum,Mycobacterium helvum
Mycolicibacterium hippocampi,Mycobacterium hippocampi
Mycolicibacterium hodleri,Mycobacterium hodleri
Mycolicibacterium holsaticum,Mycobacterium holsaticum
Mycolicibacterium houstonense,Mycobacterium houstonense
Mycolicibacterium insubricum,Mycobacterium insubricum
Mycolicibacterium iranicum,Mycobacterium iranicum
Mycolicibacterium komossense,Mycobacterium komossense
Mycolicibacterium litorale,Mycobacterium litorale
Mycolicibacterium llatzerense,Mycobacterium llatzerense
Mycolicibacterium lutetiense,Mycobacterium lutetiense
Mycolicibacterium madagascariense,Mycobacterium madagascariense
Mycolicibacterium mageritense,Mycobacterium mageritense
Mycolicibacterium malmesburyense,Mycobacterium malmesburyense
Mycolicibacterium monacense,Mycobacterium monacense
Mycolicibacterium moriokaense,Mycobacterium moriokaense
Mycolicibacterium mucogenicum,Mycobacterium mucogenicum
Mycolicibacterium murale,Mycobacterium murale
Mycolicibacterium neoaurum,Mycobacterium neoaurum
Mycolicibacterium neworleansense,Mycobacterium neworleansense
Mycolicibacterium novocastrense,Mycobacterium novocastrense
Mycolicibacterium obuense,Mycobacterium obuense
Mycolicibacterium oryzae,Mycobacterium oryzae
Mycolicibacterium pallens,Mycobacterium pallens
Mycolicibacterium parafortuitum,Mycobacterium parafortuitum
Mycolicibacterium peregrinum,Mycobacterium peregrinum
Mycolicibacterium phlei,Mycobacterium phlei
Mycolicibacterium phocaicum,Mycobacterium phocaicum
Mycolicibacterium porcinum,Mycobacterium porcinum
Mycolicibacterium poriferae,Mycobacterium poriferae
Mycolicibacterium psychrotolerans,Mycobacterium psychrotolerans
Mycolicibacterium pulveris,Mycobacterium pulveris
Mycolicibacterium pyrenivorans,Mycobacterium pyrenivorans
Mycolicibacterium rhodesiae,Mycobacterium rhodesiae
Mycolicibacterium rufum,Mycobacterium rufum
Mycolicibacterium rutilum,Mycobacterium rutilum
Mycolicibacterium sarraceniae,Mycobacterium sarraceniae
Mycolicibacterium sediminis,Mycobacterium sediminis
Mycolicibacterium senegalense,Mycobacterium senegalense
Mycolicibacterium septicum,Mycobacterium septicum
Mycolicibacterium setense,Mycobacterium setense
Mycolicibacterium smegmatis,Mycobacterium smegmatis
Mycolicibacterium sphagni,Mycobacterium sphagni
Mycolicibacterium thermoresistibile,Mycobacterium thermoresistibile
Mycolicibacterium tokaiense,Mycobacterium tokaiense
Mycolicibacterium tusciae,Mycobacterium tusciae
Mycolicibacterium vaccae,Mycobacterium vaccae
Mycolicibacterium vanbaalenii,Mycobacterium austroafricanum
Mycolicibacterium vulneris,Mycobacterium vulneris
Mycolicibacterium wolinskyi,Mycobacterium wolinskyi
Mycolicibacterium unavailable,Mycobacterium unavailable
Mycoplana bullata,Brevundimonas bullata
Mycoplana segnis,Caulobacter segnis
Mycoplasma adleri,Mycoplasmopsis adleri
Mycoplasma agalactiae,Mycoplasmopsis agalactiae
Mycoplasma agassizii,Mycoplasmopsis agassizii
Mycoplasma alkalescens,Metamycoplasma alkalescens
Mycoplasma alligatoris,Mycoplasmopsis alligatoris
Mycoplasma alvi,Mycoplasmoides alvi
Mycoplasma anatis,Mycoplasmopsis anatis
Mycoplasma arginini,Mycoplasmopsis arginini
Mycoplasma arthritidis,Metamycoplasma arthritidis
Mycoplasma auris,Metamycoplasma auris
Mycoplasma bovigenitalium,Mycoplasmopsis bovigenitalium
Mycoplasma bovirhinis,Mycoplasmopsis bovirhinis
Mycoplasma bovis,Mycoplasmopsis bovis
Mycoplasma bovoculi,Mesomycoplasma bovoculi
Mycoplasma buccale,Metamycoplasma buccale
Mycoplasma californicum,Mycoplasmopsis californica
Mycoplasma canadense,Metamycoplasma canadense
Mycoplasma canis,Mycoplasmopsis canis
Mycoplasma capricolum,Mycoplasma capricolum
Mycoplasma caviae,Mycoplasmopsis caviae
Mycoplasma ciconiae,Mycoplasmopsis ciconiae
Mycoplasma citelli,Mycoplasmopsis citelli
Mycoplasma cloacale,Metamycoplasma cloacale
Mycoplasma columbinasale,Mycoplasmopsis columbinasalis
Mycoplasma columbinum,Mycoplasmopsis columbina
Mycoplasma columborale,Mycoplasmopsis columboralis
Mycoplasma conjunctivae,Mesomycoplasma conjunctivae
Mycoplasma cricetuli,Mycoplasmopsis cricetuli
Mycoplasma cynos,Mycoplasmopsis cynos
Mycoplasma dispar,Mesomycoplasma dispar
Mycoplasma edwardii,Mycoplasmopsis edwardii
Mycoplasma ellychniae,Entomoplasma ellychniae
Mycoplasma equigenitalium,Mycoplasmopsis equigenitalium
Mycoplasma equirhinis,Metamycoplasma equirhinis
Mycoplasma fastidiosum,Mycoplasmoides fastidiosum
Mycoplasma faucium,Metamycoplasma faucium
Mycoplasma felifaucium,Mycoplasmopsis felifaucium
Mycoplasma felis,Mycoplasmopsis felis
Mycoplasma fermentans,Mycoplasmopsis fermentans
Mycoplasma flocculare,Mesomycoplasma flocculare
Mycoplasma gallinaceum,Mycoplasmopsis gallinacea
Mycoplasma gallinarum,Mycoplasmopsis gallinarum
Mycoplasma gallisepticum,Mycoplasmoides gallisepticum
Mycoplasma gallopavonis,Mycoplasmopsis gallopavonis
Mycoplasma gateae,Metamycoplasma gateae
Mycoplasma genitalium,Mycoplasmoides genitalium
Mycoplasma glycophilum,Mycoplasmopsis glycophila
Mycoplasma haemomuris,Haemobartonella muris
Mycoplasma hominis,Metamycoplasma hominis
Mycoplasma hyopharyngis,Mycoplasmopsis hyopharyngis
Mycoplasma hyopneumoniae,Mesomycoplasma hyopneumoniae
Mycoplasma hyorhinis,Mesomycoplasma hyorhinis
Mycoplasma hyosynoviae,Metamycoplasma hyosynoviae
Mycoplasma iners,Mycoplasmopsis iners
Mycoplasma iowae,Malacoplasma iowae
Mycoplasma lactucae,Mesoplasma lactucae
Mycoplasma lagogenitalium,Mesomycoplasma lagogenitalium
Mycoplasma lipofaciens,Mycoplasmopsis lipofaciens
Mycoplasma lipophilum,Mycoplasmopsis lipophila
